league,season,team,player,nation,pos,age,born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,stat_type,nation_defense,pos_defense,age_defense,born_defense,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,stat_type_defense,nation_shooting,pos_shooting,age_shooting,born_shooting,90s_shooting,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG_shooting,Expected npxG_shooting,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,stat_type_shooting,nation_passing,pos_passing,age_passing,born_passing,90s_passing,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,stat_type_passing,nation_misc,pos_misc,age_misc,born_misc,90s_misc,Performance CrdY_misc,Performance CrdR_misc,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,stat_type_misc,nation_possession,pos_possession,age_possession,born_possession,90s_possession,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,stat_type_possession,90s_defense
FRA-Ligue 1,2021,Lorient,Jérémy Morel,MAD,DF,36,1984.0,28,28,2493,27.7,0,0,0,0,0,0,1,0,0.4,0.4,0.3,0.7,22,50,17,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,standard,MAD,DF,36,1984.0,27.7,31,19,21,10,0,20,39,51.3,19,26,11,15,44,75,81,1,defense,MAD,DF,36,1984.0,27.7,0,6,1,16.7,0.22,0.04,0.0,0.0,11.7,0,0,0,0.4,0.4,0.07,-0.4,-0.4,shooting,MAD,DF,36,1984.0,27.7,1056,1275,82.8,19424,7849,442,494,89.5,487,555,87.7,108,172,62.8,0,0.3,0.3,-0.3,7,39,4,1,50,passing,MAD,DF,36,1984.0,27.7,1,0,0,19,16,0,5,44,19,0,0,0,148,42,37,53.2,misc,MAD,DF,36,1984.0,,1502,153,738,691,83,9,1502,11,5,45.5,6,54.5,772,3705,2040,22,13,0,7,10,900,17,possession,27.7
FRA-Ligue 1,2021,Lille,Jérémy Pied,FRA,DF,31,1989.0,6,4,318,3.5,0,0,0,0,0,0,1,0,0.0,0.0,0.6,0.6,12,33,35,0.0,0.0,0.0,0.0,0.0,0.01,0.17,0.18,0.01,0.18,standard,FRA,DF,31,1989.0,3.5,7,0,3,3,1,4,9,44.4,5,3,1,2,6,13,8,0,defense,FRA,DF,31,1989.0,3.5,0,1,1,100.0,0.28,0.28,0.0,0.0,22.0,0,0,0,0.0,0.0,0.04,0.0,0.0,shooting,FRA,DF,31,1989.0,3.5,221,284,77.8,3658,1364,112,132,84.8,81,97,83.5,18,36,50.0,0,0.6,0.6,-0.6,6,28,8,6,33,passing,FRA,DF,31,1989.0,3.5,1,0,0,6,2,0,19,6,0,0,0,0,30,5,8,38.5,misc,FRA,DF,31,1989.0,,312,8,59,170,85,4,312,4,4,100.0,0,0.0,195,1069,647,12,13,1,0,3,199,35,possession,3.5
FRA-Ligue 1,2021,Lorient,Jérôme Hergault,FRA,"DF,MF",34,1986.0,22,19,1625,18.1,2,0,2,2,0,0,0,0,0.4,0.4,0.3,0.7,25,55,68,0.11,0.0,0.11,0.11,0.11,0.02,0.02,0.04,0.02,0.04,standard,FRA,"DF,MF",34,1986.0,18.1,38,23,22,10,6,17,31,54.8,14,16,2,14,22,60,34,0,defense,FRA,"DF,MF",34,1986.0,18.1,2,4,2,50.0,0.22,0.11,0.5,1.0,17.1,0,0,0,0.4,0.4,0.1,1.6,1.6,shooting,FRA,"DF,MF",34,1986.0,18.1,687,896,76.7,9723,3897,429,483,88.8,212,294,72.1,27,74,36.5,0,0.3,0.4,-0.3,6,39,11,3,55,passing,FRA,"DF,MF",34,1986.0,18.1,0,0,0,19,26,5,39,22,23,0,0,0,98,19,26,42.2,misc,FRA,"DF,MF",34,1986.0,,1073,39,322,499,261,7,1073,28,10,35.7,18,64.3,550,2541,989,25,14,0,22,14,607,68,possession,18.1
FRA-Ligue 1,2021,Marseille,Luis Henrique,BRA,"FW,DF",18,2001.0,19,6,675,7.5,0,5,5,0,0,0,0,0,0.3,0.3,2.2,2.4,27,23,83,0.0,0.67,0.67,0.0,0.67,0.03,0.29,0.33,0.03,0.33,standard,BRA,"FW,DF",18,2001.0,7.5,5,4,3,1,1,4,9,44.4,5,5,1,4,7,12,4,0,defense,BRA,"FW,DF",18,2001.0,7.5,0,6,4,66.7,0.8,0.53,0.0,0.0,22.2,0,0,0,0.3,0.3,0.04,-0.3,-0.3,shooting,BRA,"FW,DF",18,2001.0,7.5,222,289,76.8,3349,782,126,140,90.0,74,98,75.5,10,23,43.5,5,2.2,2.0,2.8,15,11,11,7,23,passing,BRA,"FW,DF",18,2001.0,7.5,0,0,0,2,5,8,27,7,4,0,0,0,50,3,0,100.0,misc,BRA,"FW,DF",18,2001.0,,363,6,51,138,185,26,363,29,13,44.8,16,55.2,237,1569,740,27,7,13,13,3,241,83,possession,7.5
FRA-Ligue 1,2021,Lille,Luiz Araújo,BRA,MF,24,1996.0,28,17,1496,16.6,4,2,6,4,0,0,5,0,3.7,3.7,2.0,5.6,50,65,135,0.24,0.12,0.36,0.24,0.36,0.22,0.12,0.34,0.22,0.34,standard,BRA,MF,24,1996.0,16.6,38,25,12,18,8,8,28,28.6,20,23,1,22,11,49,3,0,defense,BRA,MF,24,1996.0,16.6,4,49,10,20.4,2.95,0.6,0.08,0.4,23.2,1,0,0,3.7,3.7,0.07,0.3,0.3,shooting,BRA,MF,24,1996.0,16.6,455,606,75.1,7916,2031,224,271,82.7,169,213,79.3,50,80,62.5,2,2.0,2.7,0.0,22,42,20,2,65,passing,BRA,MF,24,1996.0,16.6,5,0,0,24,18,0,27,11,25,0,0,0,88,10,20,33.3,misc,BRA,MF,24,1996.0,,854,11,80,387,410,46,854,84,49,58.3,35,41.7,523,3692,1694,50,47,13,37,27,601,135,possession,16.6
FRA-Ligue 1,2021,Rennes,M'Baye Niang,SEN,FW,25,1994.0,9,4,422,4.7,1,0,1,1,0,0,0,0,1.0,1.0,0.1,1.1,3,0,30,0.21,0.0,0.21,0.21,0.21,0.22,0.02,0.24,0.22,0.24,standard,SEN,FW,25,1994.0,4.7,3,2,2,1,0,0,0,,0,2,0,2,1,4,2,0,defense,SEN,FW,25,1994.0,4.7,1,11,2,18.2,2.35,0.43,0.09,0.5,13.2,0,0,0,1.0,1.0,0.09,0.0,0.0,shooting,SEN,FW,25,1994.0,4.7,52,80,65.0,574,39,37,53,69.8,9,15,60.0,0,0,,0,0.1,0.1,-0.1,2,0,0,0,0,passing,SEN,FW,25,1994.0,4.7,0,0,0,13,11,0,1,1,2,0,0,0,12,13,16,44.8,misc,SEN,FW,25,1994.0,,134,2,7,58,70,23,134,7,1,14.3,6,85.7,78,266,71,3,2,1,19,6,106,30,possession,4.7
FRA-Ligue 1,2021,Nîmes,Mahamadou Doucouré,MLI,"FW,MF",20,2000.0,3,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,MLI,"FW,MF",20,2000.0,0.5,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,defense,MLI,"FW,MF",20,2000.0,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,MLI,"FW,MF",20,2000.0,0.5,9,12,75.0,127,13,5,6,83.3,4,6,66.7,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing,MLI,"FW,MF",20,2000.0,0.5,0,0,0,0,1,0,1,0,1,0,0,0,3,0,1,0.0,misc,MLI,"FW,MF",20,2000.0,,20,2,5,10,6,2,20,1,1,100.0,0,0.0,17,125,83,4,1,1,3,2,15,6,possession,0.5
FRA-Ligue 1,2021,Strasbourg,Mahame Siby,MLI,MF,24,1996.0,7,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,MLI,MF,24,1996.0,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,defense,MLI,MF,24,1996.0,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,MLI,MF,24,1996.0,0.2,9,11,81.8,159,85,4,4,100.0,4,5,80.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,0,passing,MLI,MF,24,1996.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,misc,MLI,MF,24,1996.0,,13,0,4,8,1,0,13,1,1,100.0,0,0.0,9,21,14,0,0,0,1,0,10,1,possession,0.2
FRA-Ligue 1,2021,Saint-Étienne,Mahdi Camara,FRA,"MF,DF",22,1998.0,37,37,3290,36.6,3,2,5,3,0,0,4,0,3.2,3.2,1.3,4.5,55,141,57,0.08,0.05,0.14,0.08,0.14,0.09,0.04,0.12,0.09,0.12,standard,FRA,"MF,DF",22,1998.0,36.6,99,67,43,46,10,33,60,55.0,27,50,12,38,78,177,51,0,defense,FRA,"MF,DF",22,1998.0,36.6,3,23,9,39.1,0.63,0.25,0.13,0.33,18.7,0,0,0,3.2,3.2,0.14,-0.2,-0.2,shooting,FRA,"MF,DF",22,1998.0,36.6,1422,1669,85.2,22984,6506,710,794,89.4,539,595,90.6,117,166,70.5,2,1.3,1.7,0.7,24,105,24,12,141,passing,FRA,"MF,DF",22,1998.0,36.6,4,0,0,48,41,0,34,78,67,0,0,0,191,45,29,60.8,misc,FRA,"MF,DF",22,1998.0,,2089,82,542,1262,306,31,2089,55,31,56.4,24,43.6,1173,6823,3311,55,46,6,42,21,1325,57,possession,36.6
FRA-Ligue 1,2021,Nice,Malik Sellouki,FRA,"FW,MF",20,2000.0,4,0,66,0.7,1,0,1,1,0,0,1,0,0.2,0.2,0.0,0.2,3,3,15,1.36,0.0,1.36,1.36,1.36,0.31,0.0,0.31,0.31,0.31,standard,FRA,"FW,MF",20,2000.0,0.7,0,0,0,0,0,0,1,0.0,1,2,0,2,2,2,0,0,defense,FRA,"FW,MF",20,2000.0,0.7,1,4,1,25.0,5.45,1.36,0.25,1.0,18.8,1,0,0,0.2,0.2,0.06,0.8,0.8,shooting,FRA,"FW,MF",20,2000.0,0.7,18,30,60.0,209,60,15,18,83.3,3,5,60.0,0,4,0.0,0,0.0,0.0,0.0,0,3,0,0,3,passing,FRA,"FW,MF",20,2000.0,0.7,1,0,0,1,2,0,6,2,0,0,0,0,4,0,0,,misc,FRA,"FW,MF",20,2000.0,,53,0,2,20,31,3,53,6,2,33.3,4,66.7,37,184,82,3,2,0,7,0,36,15,possession,0.7
FRA-Ligue 1,2021,Lyon,Malo Gusto,FRA,"DF,MF",17,2003.0,2,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,FRA,"DF,MF",17,2003.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense,FRA,"DF,MF",17,2003.0,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,FRA,"DF,MF",17,2003.0,0.0,1,1,100.0,7,7,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing,FRA,"DF,MF",17,2003.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,misc,FRA,"DF,MF",17,2003.0,,1,0,0,1,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,possession,0.0
FRA-Ligue 1,2021,Nîmes,Lucas Buadés,FRA,MF,22,1997.0,2,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,FRA,MF,22,1997.0,0.2,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,defense,FRA,MF,22,1997.0,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,FRA,MF,22,1997.0,0.2,2,5,40.0,19,6,2,3,66.7,0,1,0.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,passing,FRA,MF,22,1997.0,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,misc,FRA,MF,22,1997.0,,6,0,1,4,1,0,6,0,0,,0,,1,4,0,0,0,0,0,0,2,0,possession,0.2
FRA-Ligue 1,2021,Nîmes,Lucas Deaux,FRA,"MF,DF",31,1988.0,25,19,1754,19.5,1,2,3,1,0,0,4,1,1.2,1.2,1.5,2.7,23,76,47,0.05,0.1,0.15,0.05,0.15,0.06,0.08,0.14,0.06,0.14,standard,FRA,"MF,DF",31,1988.0,19.5,47,32,20,22,5,16,49,32.7,33,20,3,17,20,67,30,4,defense,FRA,"MF,DF",31,1988.0,19.5,1,13,4,30.8,0.67,0.21,0.08,0.25,18.9,0,0,0,1.2,1.2,0.09,-0.2,-0.2,shooting,FRA,"MF,DF",31,1988.0,19.5,795,1013,78.5,15477,4726,318,374,85.0,329,382,86.1,123,194,63.4,2,1.5,1.3,0.5,19,63,9,5,76,passing,FRA,"MF,DF",31,1988.0,19.5,4,1,0,36,19,3,21,20,32,0,1,0,108,36,28,56.3,misc,FRA,"MF,DF",31,1988.0,,1214,71,386,653,191,25,1214,30,19,63.3,11,36.7,714,3120,1696,23,7,6,35,18,793,47,possession,19.5
FRA-Ligue 1,2021,Saint-Étienne,Lucas Gourna-Douath,FRA,MF,16,2003.0,30,13,1327,14.7,0,0,0,0,0,0,8,0,0.5,0.5,0.1,0.6,17,50,6,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,standard,FRA,MF,16,2003.0,14.7,32,22,18,11,3,15,28,53.6,13,10,0,10,24,56,18,0,defense,FRA,MF,16,2003.0,14.7,0,5,1,20.0,0.34,0.07,0.0,0.0,18.3,0,0,0,0.5,0.5,0.11,-0.5,-0.5,shooting,FRA,MF,16,2003.0,14.7,532,611,87.1,8793,2129,248,277,89.5,221,243,90.9,42,56,75.0,0,0.1,0.2,-0.1,2,41,1,0,50,passing,FRA,MF,16,2003.0,14.7,8,0,0,35,28,0,3,24,22,0,0,0,113,14,12,53.8,misc,FRA,MF,16,2003.0,,758,32,239,462,70,5,758,13,8,61.5,5,38.5,446,2643,1288,17,13,0,20,16,468,6,possession,14.7
FRA-Ligue 1,2021,Lyon,Lucas Paquetá,BRA,MF,22,1997.0,30,27,2275,25.3,9,5,14,9,0,0,6,1,7.0,7.0,5.1,12.1,40,190,99,0.36,0.2,0.55,0.36,0.55,0.28,0.2,0.48,0.28,0.48,standard,BRA,MF,22,1997.0,25.3,70,36,30,28,12,23,66,34.8,43,28,3,25,20,90,16,1,defense,BRA,MF,22,1997.0,25.3,9,55,22,40.0,2.18,0.87,0.16,0.41,18.6,4,0,0,7.0,7.0,0.13,2.0,2.0,shooting,BRA,MF,22,1997.0,25.3,1007,1253,80.4,15639,6114,527,612,86.1,358,423,84.6,73,106,68.9,5,5.1,3.5,-0.1,44,136,46,2,190,passing,BRA,MF,22,1997.0,25.3,6,1,1,65,68,5,10,20,36,0,1,0,166,38,34,52.8,misc,BRA,MF,22,1997.0,,1571,32,254,861,478,70,1571,62,34,54.8,28,45.2,944,4129,2145,40,41,9,55,34,1124,99,possession,25.3
FRA-Ligue 1,2021,Marseille,Lucas Perrin,FRA,DF,21,1998.0,7,3,308,3.4,1,0,1,1,0,0,1,0,0.4,0.4,0.0,0.4,0,12,3,0.29,0.0,0.29,0.29,0.29,0.12,0.01,0.13,0.12,0.13,standard,FRA,DF,21,1998.0,3.4,7,4,4,3,0,5,12,41.7,7,5,4,1,8,15,16,0,defense,FRA,DF,21,1998.0,3.4,1,3,1,33.3,0.88,0.29,0.33,1.0,12.1,0,0,0,0.4,0.4,0.13,0.6,0.6,shooting,FRA,DF,21,1998.0,3.4,151,164,92.1,2862,1059,52,56,92.9,83,87,95.4,15,19,78.9,0,0.0,0.1,0.0,1,9,1,0,12,passing,FRA,DF,21,1998.0,3.4,1,0,0,4,4,0,0,8,4,0,0,0,16,8,3,72.7,misc,FRA,DF,21,1998.0,,207,19,87,105,15,5,207,2,2,100.0,0,0.0,134,603,302,0,2,0,3,1,130,3,possession,3.4
FRA-Ligue 1,2021,Strasbourg,Ludovic Ajorque,FRA,FW,26,1994.0,35,34,2967,33.0,16,4,20,12,4,5,5,0,15.7,11.8,3.9,15.7,33,61,224,0.49,0.12,0.61,0.36,0.49,0.48,0.12,0.6,0.36,0.48,standard,FRA,FW,26,1994.0,33.0,30,18,6,18,6,7,31,22.6,24,14,5,9,11,41,54,0,defense,FRA,FW,26,1994.0,33.0,16,66,30,45.5,2.0,0.91,0.18,0.4,15.0,0,4,5,15.7,11.8,0.18,0.3,0.2,shooting,FRA,FW,26,1994.0,33.0,620,927,66.9,9736,1641,350,484,72.3,192,262,73.3,51,78,65.4,4,3.9,3.8,0.1,36,43,19,3,61,passing,FRA,FW,26,1994.0,33.0,5,0,0,38,46,12,27,11,18,2,0,0,67,166,133,55.5,misc,FRA,FW,26,1994.0,,1251,62,122,597,539,159,1246,23,10,43.5,13,56.5,611,2404,953,33,25,15,74,31,940,224,possession,33.0
FRA-Ligue 1,2021,Brest,Ludovic Baal,GUF,"DF,MF",34,1986.0,7,3,296,3.3,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.4,8,24,7,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.13,standard,GUF,"DF,MF",34,1986.0,3.3,6,5,4,1,1,2,5,40.0,3,4,1,3,5,11,5,0,defense,GUF,"DF,MF",34,1986.0,3.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,GUF,"DF,MF",34,1986.0,3.3,212,253,83.8,3890,1562,85,95,89.5,94,106,88.7,28,43,65.1,0,0.4,0.1,-0.4,2,29,1,1,24,passing,GUF,"DF,MF",34,1986.0,3.3,0,0,0,3,7,0,2,5,5,0,0,0,24,8,7,53.3,misc,GUF,"DF,MF",34,1986.0,,280,13,104,152,27,0,280,8,7,87.5,1,12.5,183,889,560,8,3,0,3,4,193,7,possession,3.3
FRA-Ligue 1,2021,Nantes,Ludovic Blas,FRA,"MF,FW",22,1997.0,36,32,2787,31.0,10,4,14,10,0,0,5,0,8.1,8.1,3.6,11.7,73,132,148,0.32,0.13,0.45,0.32,0.45,0.26,0.12,0.38,0.26,0.38,standard,FRA,"MF,FW",22,1997.0,31.0,58,30,18,37,3,23,54,42.6,31,33,4,29,21,79,19,0,defense,FRA,"MF,FW",22,1997.0,31.0,10,71,24,33.8,2.29,0.78,0.14,0.42,19.8,0,0,0,8.1,8.1,0.11,1.9,1.9,shooting,FRA,"MF,FW",22,1997.0,31.0,764,968,78.9,13269,3267,357,412,86.7,305,353,86.4,78,132,59.1,4,3.6,2.2,0.4,29,85,26,5,132,passing,FRA,"MF,FW",22,1997.0,31.0,5,0,0,53,49,4,23,21,30,1,0,0,183,15,46,24.6,misc,FRA,"MF,FW",22,1997.0,,1414,16,180,738,526,76,1414,154,94,61.0,60,39.0,903,5782,2655,73,59,19,85,63,944,148,possession,31.0
FRA-Ligue 1,2021,Saint-Étienne,Jessy Moulin,FRA,GK,34,1986.0,29,29,2610,29.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,FRA,GK,34,1986.0,29.0,2,1,2,0,0,2,3,66.7,1,0,0,0,2,4,9,2,defense,FRA,GK,34,1986.0,29.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,FRA,GK,34,1986.0,29.0,632,879,71.9,17957,12833,76,76,100.0,336,346,97.1,217,450,48.2,0,0.0,0.0,0.0,0,8,0,0,0,passing,FRA,GK,34,1986.0,29.0,1,0,0,0,3,0,0,2,1,0,0,0,47,12,2,85.7,misc,FRA,GK,34,1986.0,,931,837,928,3,0,0,931,0,0,,0,,495,2388,1335,0,0,0,4,0,359,0,possession,29.0
FRA-Ligue 1,2021,Paris S-G,Jesé,ESP,FW,27,1993.0,2,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,ESP,FW,27,1993.0,0.3,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,defense,ESP,FW,27,1993.0,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,ESP,FW,27,1993.0,0.3,3,7,42.9,32,0,1,3,33.3,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing,ESP,FW,27,1993.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,misc,ESP,FW,27,1993.0,,11,0,1,3,7,5,11,1,0,0.0,1,100.0,6,11,0,0,0,0,1,0,9,4,possession,0.3
FRA-Ligue 1,2021,Bordeaux,Jimmy Briand,FRA,FW,34,1985.0,24,1,571,6.3,1,2,3,0,1,1,2,0,1.8,1.0,0.2,1.2,3,7,22,0.16,0.32,0.47,0.0,0.32,0.28,0.03,0.31,0.15,0.18,standard,FRA,FW,34,1985.0,6.3,7,3,3,2,2,1,1,100.0,0,2,0,2,1,8,3,0,defense,FRA,FW,34,1985.0,6.3,1,12,3,25.0,1.89,0.47,0.0,0.0,14.0,0,1,1,1.8,1.0,0.08,-0.8,-1.0,shooting,FRA,FW,34,1985.0,6.3,124,164,75.6,1548,199,78,98,79.6,33,43,76.7,3,6,50.0,2,0.2,0.1,1.8,2,8,0,0,7,passing,FRA,FW,34,1985.0,6.3,2,0,0,14,12,2,0,1,3,0,1,0,21,30,31,49.2,misc,FRA,FW,34,1985.0,,239,3,19,137,85,21,238,5,2,40.0,3,60.0,118,550,125,3,3,2,30,9,185,22,possession,6.3
FRA-Ligue 1,2021,Angers,Jimmy Cabot,FRA,"FW,MF",26,1994.0,22,8,942,10.5,1,1,2,1,0,0,1,0,0.8,0.8,1.1,1.9,33,42,84,0.1,0.1,0.19,0.1,0.19,0.08,0.11,0.18,0.08,0.18,standard,FRA,"FW,MF",26,1994.0,10.5,26,13,8,14,4,11,36,30.6,25,8,0,8,12,38,6,0,defense,FRA,"FW,MF",26,1994.0,10.5,1,10,4,40.0,0.96,0.38,0.1,0.25,19.8,0,0,0,0.8,0.8,0.08,0.2,0.2,shooting,FRA,"FW,MF",26,1994.0,10.5,315,429,73.4,5004,1245,178,213,83.6,105,141,74.5,27,42,64.3,1,1.1,1.1,-0.1,11,27,16,3,42,passing,FRA,"FW,MF",26,1994.0,10.5,1,0,0,16,11,1,26,12,13,0,0,0,65,1,7,12.5,misc,FRA,"FW,MF",26,1994.0,,575,4,85,252,249,26,575,56,24,42.9,32,57.1,374,2122,1018,33,25,5,34,12,397,84,possession,10.5
FRA-Ligue 1,2021,Lyon,Joachim Andersen,DEN,DF,24,1996.0,3,2,192,2.1,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,4,12,0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0.16,standard,DEN,DF,24,1996.0,2.1,2,1,1,1,0,2,2,100.0,0,1,1,0,2,4,6,0,defense,DEN,DF,24,1996.0,2.1,0,5,0,0.0,2.34,0.0,0.0,,21.9,1,0,0,0.3,0.3,0.07,-0.3,-0.3,shooting,DEN,DF,24,1996.0,2.1,105,117,89.7,2031,794,45,47,95.7,47,51,92.2,13,18,72.2,0,0.0,0.0,0.0,0,11,0,0,12,passing,DEN,DF,24,1996.0,2.1,1,0,0,5,2,0,0,2,1,0,0,0,10,4,0,100.0,misc,DEN,DF,24,1996.0,,138,14,78,51,9,2,138,2,1,50.0,1,50.0,86,445,259,4,1,0,2,2,93,0,possession,2.1
FRA-Ligue 1,2021,Metz,John Boye,GHA,DF,33,1987.0,35,35,3041,33.8,1,2,3,1,0,0,6,2,2.3,2.3,0.2,2.6,4,38,0,0.03,0.06,0.09,0.03,0.09,0.07,0.01,0.08,0.07,0.08,standard,GHA,DF,33,1987.0,33.8,58,34,43,13,2,31,54,57.4,23,36,20,16,80,138,146,1,defense,GHA,DF,33,1987.0,33.8,1,13,2,15.4,0.38,0.06,0.08,0.5,9.0,0,0,0,2.3,2.3,0.18,-1.3,-1.3,shooting,GHA,DF,33,1987.0,33.8,1033,1249,82.7,20643,7640,337,380,88.7,543,606,89.6,141,236,59.7,2,0.2,0.1,1.8,7,25,0,0,38,passing,GHA,DF,33,1987.0,33.8,6,2,1,32,20,2,0,80,34,0,1,1,170,57,51,52.8,misc,GHA,DF,33,1987.0,,1634,229,987,623,29,17,1634,4,3,75.0,1,25.0,829,2963,1045,4,4,1,14,3,894,0,possession,33.8
FRA-Ligue 1,2021,Rennes,Jonas Martin,FRA,MF,30,1990.0,12,6,482,5.4,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,5,26,9,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,standard,FRA,MF,30,1990.0,5.4,11,9,5,4,2,5,14,35.7,9,11,2,9,13,24,2,1,defense,FRA,MF,30,1990.0,5.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,FRA,MF,30,1990.0,5.4,340,383,88.8,5079,1305,183,197,92.9,132,143,92.3,15,21,71.4,0,0.1,0.2,-0.1,3,29,3,1,26,passing,FRA,MF,30,1990.0,5.4,3,0,0,10,4,0,2,13,9,0,0,0,40,6,6,50.0,misc,FRA,MF,30,1990.0,,437,7,83,300,56,2,437,7,2,28.6,5,71.4,250,952,397,5,7,1,4,5,317,9,possession,5.4
